menus_id,名字,平均分,收藏,浏览,工艺,口味,时间,难度,主料,辅料,禁忌综合,糖,脂肪,热量
9644,韭菜鸡蛋水煎包,4.465, 18 收藏 , 10588 浏览,煎,咸鲜味,30分钟,新手尝试,"['面粉 400克', '韭菜 300克', '鸡蛋 2个']","['虾皮 50克', '葱油 2大勺', '盐 适量', '白胡椒粉 少许', '五香粉 少许']","['高血压人群 建议多吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '儿童 建议多吃']",23.38克,2.2克,184.7大卡
5799,杂蔬牛肉炖,3.374, 8 收藏 , 8198 浏览,炖,咸鲜味,15分钟,未知,"['牛肉 200克', '土豆 2个', '豌豆 60克', '花生米 1把', '苹果 1个', '胡萝卜 2个', '椒 1个']","['盐 适量', '黄豆酱 1汤匙', '糖 少许', '胡椒粉 少许', '姜 2片', '葱 1根']","['高血压人群 建议多吃', '高血糖人群 控制少吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",9.73克,1.2克,87.9大卡
11878,（猪肉米粉）,3.768, 428 收藏 , 2754 浏览,煮,香辣味,5分钟,新手尝试,"['面粉 300克', '猪肉 100克', '鸡蛋 30克']","['味精 1毫升', '辣椒 2克', '盐 1毫升', '酱油 1克']","['高血脂人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 尽量不吃', '高血压人群 控制少吃', '儿童 控制少吃']",34.79克,10.8克,344.6大卡
10315,孜然杏鲍菇牛肉粒,3.904, 63 收藏 , 17416 浏览,炒,家常味,15分钟,中级掌勺,"['牛肉 500克', '杏鲍菇 一个']","['生抽 大半勺', '糖 四分之一勺', '料酒 一勺', '胡椒粉 0.2克', '孜然粉 半勺', '耗油 半勺', '葱花 适量']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.82克,3.8克,115.3大卡
9528,玉米糁饭,3.167, 8 收藏 , 16104 浏览,煮,家常味,30分钟,新手尝试,"['大米 适量', '玉米糁 适量', '培根 3条', '胡萝卜 1个', '土豆 1个', '虾 10只']","['食盐 适量', '酱油 适量', '耗油 少许', '葱 少许', '植物油 适量', '花椒粉 少许', '白糖 少许']","['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",15.61克,2.9克,143.7大卡
2319,韭黄炒肉丝,3.845, 753 收藏 , 15849 浏览,炒,家常味,10分钟,初级入门,"['猪肉 200克', '韭黄 200克']","['盐 少许', '大红椒 一个', '豆瓣酱 少许', '淀粉 少许', '花椒 几颗', '蒜 3瓣', '姜 少许', '生抽 少许', '鸡粉 少许']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",3.71克,15.1克,182.7大卡
4616,清口小炒,3.137, 5 收藏 , 3537 浏览,炒,咸鲜味,5分钟,初级入门,"['虾仁 100克', '黑木耳 20克', '莴笋 半根', '胡萝卜 半根', '马蹄 4个']","['玉米油 2勺', '葱 1根', '姜 1片', '盐 2克', '料酒 半勺', '胡椒粉 少许']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.85克,2.2克,48.3大卡
9831,腐乳烧排骨,4.181, 445 收藏 , 5179 浏览,烧,家常味,60分钟,初中水平,"['排骨 400克', '腐乳  1块儿 ', '腐乳汁  一小勺\t']","['油茶籽油 1大勺', '南瓜  150克 ', '山药  150克\t', '白菜  200克 ', '葱姜蒜  各50克\t', '酱油蚝油  各2勺 ', '料酒  1勺\t', '冰糖  5-6粒']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 控制少吃', '儿童 建议多吃']",5.53克,9.5克,147.2大卡
6016,茼蒿丸子,3.636, 7 收藏 , 5039 浏览,炸,其它口味,60分钟,未知,['茼蒿 200克'],"['盐 半小勺', '鸡精 一小勺', '淀粉 一小勺', '面粉 五小勺']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",28.56克,1.5克,205.5大卡
11420,家常炖鸡肉,3.172, 0 收藏 , 10846 浏览,炖,咸鲜味,60分钟,初级入门,"['鸡肉 400克', '啤酒 1罐']","['姜 适量', '米酒 适量', '生抽 1勺', '奥尔良腌料 1勺', '老抽 1勺', '八角 适量', '干辣椒 适量', '葱 适量']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",0.98克,1.1克,80.8大卡
4942,猪肉肉松,3.175, 3 收藏 , 5458 浏览,炒,家常味,30分钟,未知,"['猪肉 适量', '生抽 适量']",['姜 适量'],"['高血脂人群 尽量不吃', '高血压人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 控制少吃', '儿童 控制少吃']",1.54克,33.6克,360.9大卡
13263,花菜炒腊肉,3.079, 8 收藏 , 4472 浏览,炒,家常味,15分钟,未知,"['腊肉 200克', '花菜 半颗']","['大蒜 3瓣', '干辣椒 4个']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",3.22克,23.8克,254.1大卡
6283,油条另类吃法，又酥又脆、鲜香下饭,4.746, 333 收藏 , 2394 浏览,炒,咸鲜味,15分钟,初级入门,"['油条 1根', '虾仁 200克', '蘑菇 6朵', '上海青（青菜） 1棵', '胡萝卜 1小截']","['干淀粉 1大勺', '葱花 少许', '食用油 1大勺', '盐 1/2小勺', '白砂糖 1小勺']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",9.8克,5.1克,123大卡
9803,洋葱炒鸡蛋,4.517, 7 收藏 , 5900 浏览,炒,咸鲜味,5分钟,未知,"['洋葱 一头', '鸡蛋 两个']","['葱 少许', '油 一些', '生抽 少许']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.69克,4.4克,85.1大卡
1205,东北硬菜--锅包肉来啦~,4.963, 7 收藏 , 7588 浏览,炸,酸甜味,10分钟,初级入门,"['猪里脊肉 500克', '淀粉 200克']","['醋 40克', '糖 30克', '生抽 10克']","['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",17.99克,5.1克,200.9大卡
5235,白萝卜排骨汤,4.4, 91 收藏 , 10697 浏览,煲,家常味,90分钟,新手尝试,"['白萝卜 250克', '排骨 200克', '香菜 5克']","['食盐 1茶勺', '胡椒粉 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.24克,7.3克,97.3大卡
10259,绿豆大馒头,3.294, 357 收藏 , 2921 浏览,蒸,其它口味,30分钟,未知,['面粉 300克'],"['熟绿豆 适量', '牛奶 适量', '鸡蛋 1个']","['高血糖人群 尽量不吃', '减肥人群 尽量不吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",42.7克,3.3克,320.6大卡
8358,糯米莲藕饼,4.724, 161 收藏 , 3196 浏览,煎,家常味,15分钟,中级掌勺,"['糯米 300克', '莲藕 150克', '猪肉 50克']","['油 适量', '盐 适量', '香葱 适量']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",34.23克,5.2克,269.6大卡
13589,木耳炒西兰花,3.288, 8 收藏 , 2491 浏览,炒,家常味,10分钟,中级掌勺,"['西兰花 1棵', '干木耳 20克', '蒜瓣 3个']","['食用油 适量', '盐 3克', '蚝油 1汤匙', '淀粉 1汤匙']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",5.67克,1.7克,46.9大卡
6516,青瓜炒牛肉,3.73, 7 收藏 , 14935 浏览,炒,家常味,10分钟,新手尝试,"['黄瓜 1条', '牛肉 50克']","['蒜子 1个', '姜 1块', '耗油 2克', '生抽 2克', '盐 2克', '生粉 1克', '油 1勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.24克,7.6克,114.4大卡
1736,鱼香茄子,4.267, 5 收藏 , 3569 浏览,炒,酸辣味,10分钟,未知,"['茄子 500克', '里脊肉 100克', '青椒 100克']","['葱 一根', '大蒜 2瓣', '私房豆瓣酱 一勺', '醋 一勺', '白糖 半勺', '淀粉 15克']","['减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",4.9克,1.2克,49.4大卡
1476,蓑衣黄瓜,4.413, 7 收藏 , 52401 浏览,拌,香辣味,30分钟,初中水平,['黄瓜 1根'],"['红辣椒 1个', '蒜头 4个', '生抽 2匙', '红油 2匙', '老陈醋 1匙', '鸡粉 1小匙', '麻油 数滴', '细砂糖 1小匙', '白胡椒粉 1克', '泡椒 4个', '泡椒水 2匙', '白芝麻 1克']","['高血糖人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",1.89克,0.2克,14.7大卡
4755,香卤莲藕,3.198, 1106 收藏 , 12759 浏览,卤,五香味,30分钟,初级入门,['藕 1节'],"['糖 10克', '盐 1茶匙', '生抽 1汤匙', '老抽 1汤匙', '八角 1个', '桂皮 1片', '香叶 2片', '干红辣椒 5个', '生姜 10克', '大葱 3段']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",12.25克,0.6克,75.9大卡
13193,清蒸鲍鱼,3.51, 12 收藏 , 5686 浏览,蒸,鱼香味,15分钟,未知,"['鲍鱼 4～10个', '细粉丝 50克']","['生抽 10毫升', '姜丝 5克', '葱丝 5克', '料酒 10毫升', '盐 1勺', '葱花 适量']","['高血压人群 控制少吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '儿童 控制少吃']",5.25克,0.5克,63.6大卡
9065,红椒炒肉丝,4.459, 6 收藏 , 13320 浏览,炒,家常味,15分钟,新手尝试,"['红椒 两个', '里脊肉 适量']","['白糖 适量', '\t淀粉 适量', '生抽 适量', '         料酒 适量', '盐 适量']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 控制少吃', '儿童 建议多吃']",6克,7.9克,150大卡
13400,鲜蚝瘦肉粥,4.418, -2 收藏 , 60682 浏览,煮,咸鲜味,30分钟,初级入门,"['生蚝 100克', '猪肉(瘦) 50克', '大米 100克']","['胡椒粉 适量', '盐 适量', '细香葱 适量']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血压人群 控制少吃', '儿童 控制少吃']",22.12克,8.3克,240.6大卡
10093,卤鸡翅尖,4.717, 17 收藏 , 5483 浏览,卤,家常味,30分钟,未知,['鸡翅尖 300克'],"['八角 1个', '蒜头 2个', '酱油 适量', '生抽 2勺', '料酒 1勺', '白砂糖 适量', '盐 适量']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.66克,7.9克,139.4大卡
9622,飘香茄排,3.34, 439 收藏 , 2662 浏览,其它工艺,其它口味,90分钟,未知,"['排骨 500克', '茄子 1个']","['葱 适量', '蛋清 1个', '淀粉 适量', '小米辣 适量', '白芝麻 适量', '盐 适量', '味精 适量', '孜然面 适量', '花椒面 适量', '辣椒面 适量', '菜籽油 适量', '姜 适量', '蒜 适量', '洋葱 适量', '芹菜 适量', '香菜 适量', '青辣椒 1个', '红辣椒 1个', '胡萝卜 1根']","['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",10.92克,9.5克,180.3大卡
10217,糖醋里脊,3.832, 25 收藏 , 12255 浏览,炸,酸甜味,15分钟,中级掌勺,"['猪里脊肉 350克', '白砂糖 适量', '醋 一茶匙', '番茄酱 一勺']","['盐 一小勺', '鸡蛋 一个', '生粉 两大勺', '白芝麻 一小勺']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.62克,7.3克,160.5大卡
8527,蜜汁叉烧肉,4.804, 13 收藏 , 12812 浏览,烘焙,酱香味,60分钟,新手尝试,"['梅肉 500克', '叉烧酱 3汤匙', '蚝油 1汤匙', '黄酒 1汤匙', '生抽酱油 1汤匙', '蜂蜜 1汤匙', '生姜粉 4克']","['保鲜袋 1个', '刷子 1把']","['高血脂人群 尽量不吃', '减肥人群 尽量不吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",2.87克,35.2克,382.7大卡
3683,三汁焖锅,3.638, 26 收藏 , 5878 浏览,焖,咸鲜味,60分钟,初级入门,"['虾 适量', '鱼丸 适量', '鱼豆腐 适量', '洋葱 适量', '土豆 适量', '红薯 适量', '胡萝卜 适量']","['盐 适量', '番茄酱 2勺', '海鲜酱 2勺', '蒜 适量', '辣椒粉 适量', '胡椒粉 适量', '植物油 适量', '调味汁 适量', '姜 适量', '叉烧酱 2勺', '香菜 适量']","['高血压人群 控制少吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",10.22克,2.9克,108.5大卡
4833,翡翠豆苗炒鸡蛋,3.763, 0 收藏 , 5938 浏览,炒,家常味,15分钟,未知,"['鸡蛋 2个', '豆苗 一小盒']","['盐 适量', '鸡精 适量']","['减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 尽量不吃', '儿童 控制少吃']",4.48克,7.7克,144.4大卡
10140,皮蛋瘦肉粥,3.725, 1 收藏 , 4117 浏览,炖,家常味,30分钟,未知,"['皮蛋 一个', '猪肉 适量']",['葱盐 适量'],"['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",1.75克,17.8克,209.8大卡
3506,家常炒豆腐,4.094, 364 收藏 , 3012 浏览,炒,咸鲜味,15分钟,新手尝试,['豆腐 300克'],"['青椒 1/2个', '圆葱 1/4个']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",3.29克,3克,71.8大卡
6135,黑木耳炒松花菜,4.047, 9 收藏 , 6347 浏览,炒,香辣味,15分钟,新手尝试,"['松花菜 500克', '干黑木耳 7克']","['调和油 适量', '生抽 1勺', '盐 少许', '老干妈 1勺', '鸡粉 少许', '蒜瓣 2个']","['高血压人群 建议多吃', '高血糖人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",2.45克,0.2克,12.5大卡
13392,拌洋葱猪耳,3.684, 485 收藏 , 7464 浏览,拌,香辣味,5分钟,未知,"['猪耳(熟) 1个', '洋葱 1个']","['生抽 2勺', '白糖 1勺', '麻油 半勺', '精盐 少许', '辣椒油 1勺', '香菜 1棵']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",5.25克,6.7克,126.1大卡
8782,香煎巴沙鱼,3.417, 726 收藏 , 9500 浏览,煎,黑椒味,30分钟,未知,"['巴沙鱼 200克', '紫甘蓝 适量', '胡萝卜 少量', '柠檬 半个', '橄榄油 10克']","['黑胡椒碎 适量', '盐 少量']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",1.96克,4.8克,98.1大卡
7502,蒜蓉蒸龙虾,3.937, 7 收藏 , 6144 浏览,蒸,蒜香味,10分钟,未知,['龙虾 1只'],"['蚝油 2勺', '油 20克', '蒜 6颗', '鱼露 1/2勺']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",0.35克,0.5克,41.4大卡
6795,水煮肉片,4.356, 1871 收藏 , 20995 浏览,煮,麻辣味,10分钟,初中水平,"['猪肉 500克', '白菜 200克']","['盐 少许', '豆瓣 适量', '酱油 少许', '花椒 少许', '辣椒面 适量', '干辣椒 几个', '蒜 适量', '料酒 少许', '生粉 少许', '葱花 两根', '八角 3个', '香叶 4片', '草果 一个', '桂皮 一块']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",3.5克,19.6克,223.2大卡
1695,烤箱烤牛肉,4.099, 557 收藏 , 25173 浏览,烧,咸鲜味,60分钟,未知,['牛肉 一斤'],"['生抽 两大勺', '老抽 适量', '料酒 两大勺', '孜然粉 适量', '五香粉 适量', '盐 适量', '蚝油 一勺']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.4克,4.2克,123.8大卡
4188,腐竹板栗豌豆肉丝粥——宝宝辅食,4.584, 7 收藏 , 5092 浏览,煮,家常味,10分钟,新手尝试,"['栗子  3个', '瘦猪肉 30克', '蛋清 1个']","['淀粉 2克', '腐竹   20克', '杂粮米 30克', '豌豆  30粒']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",8.61克,2.2克,115大卡
1057,海鲜虾炒鸡,3.767, 0 收藏 , 2967 浏览,炒,咸鲜味,15分钟,未知,"['蛤蜊 适量', '虾 适量', '鸡腿 一个', '蛏子 适量', '青椒 一个']","['姜 适量', '葱 适量', '蒜 适量', '蘸酱汁 一勺', '白糖 一茶勺', '淀粉 适量']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",3.43克,1.8克,80大卡
9323,麻辣干锅鸡,3.336, 832 收藏 , 5873 浏览,煎,其它口味,30分钟,高级厨师,"['鸡 1只', '豆芽 300克']","['干辣椒 30克', '黑胡椒粉 5克', '小葱 2根', '白糖 5克', '白芝麻 5克', '香醋 5克', '花生油 适量', '鸡蛋 半个', '花椒 20克', '料酒 15克', '大蒜 20克', '姜 10克', '八角 2个', '生抽 10克', '蚝油 10克', '盐 4克']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",3.01克,5.9克,105.1大卡
1632,宫保鸡丁,3.857, 2 收藏 , 1538 浏览,炒,家常味,10分钟,未知,"['鸡胸肉 250克', '胡萝卜 1个', '黄瓜 1个', '青椒 1个', '炸花生米 2勺']","['花生油 适量', '葱姜蒜 少许', '耗油 1勺', '盐 适量']","['高血压人群 建议多吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '儿童 建议多吃']",15.26克,1.5克,139大卡
11002,酥鱼,4.691, 0 收藏 , 8953 浏览,煮,咸鲜味,30分钟,新手尝试,['鲫鱼 7条'],"['葱伴侣黄豆酱 30克', '郫县豆瓣酱 10克', '糖 30克', '葱 2棵', '姜 5片', '花椒 10粒', '大料 1个', '香叶 3片', '啤酒 500毫升', '六月鲜红烧酱油 5克', '盐 少许']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",1.61克,1.3克,81.2大卡
2474,宝宝专用龙利鱼蔬菜粥,3.554, 5 收藏 , 5368 浏览,煮,咸鲜味,30分钟,初级入门,"['大米 50克', '小白菜 50克', '龙利鱼 30克']","['葱绿 5克', '香油 1茶匙', '盐 1/4茶匙']","['高血压人群 建议多吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '儿童 建议多吃']",20.51克,3.3克,175.6大卡
9277,蜜汁烤麸,3.586, 2 收藏 , 11444 浏览,煮,家常味,30分钟,初级入门,"['烤麸 160克', '干香菇 60克', '花生 150克', '干黄花菜 50克', '黑木耳 20克']","['白糖 1大勺', '植物油 1大勺', '老抽 1大勺', '生抽 1小勺', '盐 1小勺', '香醋 1大勺', '蚝油 1大勺']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '高血压人群 建议多吃', '儿童 建议多吃']",9.1克,3.2克,108.8大卡
3376,萝卜樱海鲜豆腐蒸饺,4.789, 465 收藏 , 3693 浏览,蒸,咸鲜味,30分钟,未知,"['扇贝边 120克', '老豆腐 80克', '萝卜樱 150克', '花生油 20克', '蚝油 10克', '鸡精 1克', '花椒粉 1克', '姜 2片']","['盐 适量', '葱 少许', '饺子皮 适量']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",1.82克,15.2克,152.1大卡
12814,鱼香肉丝,4.87, 32 收藏 , 13643 浏览,炒,鱼香味,30分钟,初级入门,"['里脊肉 300克', '青椒 适量', '胡萝卜 适量', '木耳 适量']","['盐 适量', '胡椒粉 适量', '料酒 适量', '生抽 适量', '鸡蛋 50克', '白糖 适量', '陈醋 适量', '酱油 适量', '淀粉 1勺', '姜 适量', '蒜 适量', '豆瓣酱 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.69克,6.1克,138.9大卡
2930,京酱肉丝，搭配什么主食都好吃,3.79, 7847 收藏 , 22761 浏览,爆,酱香味,15分钟,初中水平,"['瘦肉 300克', '豆腐皮 2张', '黄瓜 1根', '葱白 根']","['姜 1片', '甜面酱 1包']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",4.55克,11.1克,219.3大卡
9908,清蒸扇贝,3.166, 4 收藏 , 4360 浏览,蒸,咸鲜味,15分钟,未知,"['扇贝 500克', '小葱 4颗']","['食用油 适量', '盐 适量']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.89克,1.5克,64.7大卡
12337,一学就会超简单盐焗咖喱鸡翅,4.053, 4 收藏 , 1386 浏览,焗,咸鲜味,90分钟,未知,['鸡翅 七八个'],"['蒜 四五瓣', '盐 两袋', '葱白 一段', '桂花酒 20毫升', '姜 一块', '怀石咖喱 一小块', '姜黄粉 两勺', '砂糖 一小勺', '香叶 四五片', '花椒 一小把']","['减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 尽量不吃', '儿童 控制少吃']",4.2克,9.8克,178大卡
11190,蒜蓉粉丝蒸蛤肉,4.983, 6 收藏 , 2398 浏览,蒸,咸鲜味,30分钟,未知,"['花蛤肉 200克', '粉丝 50克', '大蒜 1头']","['料酒 1勺', '花椒粉 少许', '生抽 2勺', '香葱 1棵', '小米辣 1个', '姜 2片']","['减肥人群 建议多吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",12.6克,0.6克,98.5大卡
2814,懒人卧蛋,4.824, 3 收藏 , 8764 浏览,蒸,咸鲜味,30分钟,初级入门,"['鸡蛋 300克', '火腿 适量', '葱花 适量']","['食用油 适量', '生抽 适量']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.89克,9.4克,147.1大卡
8372,虾米蛋羹,4.047, 401 收藏 , 24040 浏览,蒸,咸鲜味,15分钟,初级入门,"['鸡蛋 2个', '虾米 50克']","['食盐 2克', '香油 2克', '水 适量', '植物油 10克', '细香葱 1根']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",0.56克,7.3克,92.3大卡
11913,芝麻椒盐花卷,3.549, 15 收藏 , 75353 浏览,蒸,家常味,15分钟,初级入门,"['面粉 500克', '酵母 5克', '水 260克']","['熟芝麻 50克', '椒盐 10克', '植物油 10克']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",30.94克,5.5克,258.4大卡
4768,土豆条烧豆角,4.163, 25 收藏 , 19805 浏览,炒,咸鲜味,30分钟,初级入门,"['土豆 适量', '豆角 适量']","['葱花 适量', '蒜末 适量', '生抽 3勺', '蚝油 2勺', '白糖 1勺', '白醋 1勺', '盐 适量']","['高血压人群 尽量不吃', '高血糖人群 尽量不吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",14.7克,0.2克,91.6大卡
8091,素饼,4.134, 35 收藏 , 16917 浏览,蒸,家常味,30分钟,初级入门,['面粉 200克'],"['水 100克', '胡萝卜 80克', '绿豆芽 50克', '黄瓜 100克', '莴笋 80克']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",17.64克,0.9克,123.9大卡
12088,红椒炒芸豆,3.445, 13 收藏 , 8387 浏览,炒,家常味,5分钟,初级入门,"['芸豆 196g', '红椒 1个', '大蒜 6瓣']","['食用油 适量', '食盐 适量', '鸡精 少许']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '高血糖人群 控制少吃', '减肥人群 建议多吃', '儿童 控制少吃']",5.46克,2.1克,52大卡
4991,贵州豆豉辣酱风味酱拌面,3.405, 316 收藏 , 5820 浏览,拌,香辣味,15分钟,新手尝试,"['面粉 325克', '鸡蛋 1个', '水 90克', '豆豉 50克', '辣椒酱 30克']","['盐 2克', '黄瓜 50克', '葱 20克', '鹌鹑蛋 5个']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",28.35克,2.7克,223.5大卡
14562,菜脯炒蛋,3.432, 420 收藏 , 3206 浏览,煎,家常味,15分钟,未知,"['鸡蛋 4-5个', '萝卜干 适量']",['糖 1奶粉勺'],"['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.08克,7.6克,133.4大卡
9766,茄子炖香菇,3.85, 2 收藏 , 2511 浏览,炖,家常味,30分钟,未知,['茄子 一个'],"['香菇 适量', '料酒 少许', '十三香 少许', '酱油 少许', '盐 少许', '鸡精 少许', '葱姜蒜 少许', '花生油 适量']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '减肥人群 建议多吃', '儿童 控制少吃']",4.83克,1.5克,44.9大卡
3162,家常炖菜,3.135, 0 收藏 , 5136 浏览,炖,家常味,30分钟,未知,"['五花肉 200克', '扁豆角 300克', '红薯粉条 150克']","['葱姜 适量', '八角 1个', '料酒 1.5勺', '陈醋 1勺', '生抽 1勺', '酱油 半勺', '豆瓣酱 1勺', '盐 适量']","['高血压人群 建议多吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '儿童 建议多吃']",15.47克,10.4克,194.5大卡
